cue1,cue2,cue3,resultGo,resultNoGo,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,background_10.started,background_10.stopped,instruction1.started,instruction1.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.clicked_name,mouse1.started,mouse1.stopped,button1.started,button1.stopped,next1.started,next1.stopped,background.started,background.stopped,instruction2.started,instruction2.stopped,cue1img.started,cue1img.stopped,cue2img.started,cue2img.stopped,cue3img.started,cue3img.stopped,mouse2.x,mouse2.y,mouse2.leftButton,mouse2.midButton,mouse2.rightButton,mouse2.clicked_name,mouse2.started,mouse2.stopped,button2.started,button2.stopped,next2.started,next2.stopped,background_3.started,background_3.stopped,LossImg.started,LossImg.stopped,NeutralImg.started,NeutralImg.stopped,instruction4.started,instruction4.stopped,punishment.started,punishment.stopped,neutralresult.started,neutralresult.stopped,mouse4.x,mouse4.y,mouse4.leftButton,mouse4.midButton,mouse4.rightButton,mouse4.clicked_name,mouse4.started,mouse4.stopped,button4.started,button4.stopped,next4.started,next4.stopped,background_4.started,background_4.stopped,instruction5.started,instruction5.stopped,mouse5.x,mouse5.y,mouse5.leftButton,mouse5.midButton,mouse5.rightButton,mouse5.clicked_name,mouse5.started,mouse5.stopped,button5.started,button5.stopped,next5.started,next5.stopped,background_5.started,background_5.stopped,instruction6.started,instruction6.stopped,press_space.started,press_space.stopped,dont_press1.started,dont_press1.stopped,cue1img_2.started,cue1img_2.stopped,cue2img_2.started,cue2img_2.stopped,mouse6.x,mouse6.y,mouse6.leftButton,mouse6.midButton,mouse6.rightButton,mouse6.clicked_name,mouse6.started,mouse6.stopped,button6.started,button6.stopped,next6.started,next6.stopped,background_6.started,background_6.stopped,trialFix.started,trialFix.stopped,subj_choice_practice,practice_cue1.started,practice_cue1.stopped,practice_cue2.started,practice_cue2.stopped,touchResp.x,touchResp.y,touchResp.leftButton,touchResp.midButton,touchResp.rightButton,touchResp.started,touchResp.stopped,background_7.started,background_7.stopped,LossImg_2.started,LossImg_2.stopped,NeutralImg_2.started,NeutralImg_2.stopped,fishbite_sound.started,fishbite_sound.stopped,bubbles_sound.started,bubbles_sound.stopped,background_11.started,background_11.stopped,instruction7.started,instruction7.stopped,mouse7.x,mouse7.y,mouse7.leftButton,mouse7.midButton,mouse7.rightButton,mouse7.clicked_name,mouse7.started,mouse7.stopped,button7.started,button7.stopped,next7.started,next7.stopped,background_8.started,background_8.stopped,trialFix_2.started,trialFix_2.stopped,subj_choice,main_cue1.started,main_cue1.stopped,main_cue2.started,main_cue2.stopped,main_cue3.started,main_cue3.stopped,touchResp_2.x,touchResp_2.y,touchResp_2.leftButton,touchResp_2.midButton,touchResp_2.rightButton,touchResp_2.started,touchResp_2.stopped,background_9.started,background_9.stopped,LossImg_3.started,LossImg_3.stopped,NeutralImg_3.started,NeutralImg_3.stopped,fishbite_sound_2.started,fishbite_sound_2.stopped,bubbles_sound_2.started,bubbles_sound_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1.0,0.0,0.0,1.0,1.0,,,,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.344915958005,None,375.344915958005,376.84596487501403,Go,376.84596487501403,None,376.84596487501403,None,376.84596487501403,None,-0.04989816700610998,-0.18024439918533605,1,0,0,1.5073984583141282,None,377.995841291995,None,377.995841291995,None,377.995841291995,None,377.9372481246576,None,377.9372481246576,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,14,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.717882041994,None,379.717882041994,381.2091759580071,Go,381.1911228749959,None,381.1911228749959,None,381.1911228749959,None,-0.04989816700610998,-0.18024439918533605,1,0,0,1.5024947079946287,None,381.5269595000136,None,381.5269595000136,None,381.5269595000136,None,381.46860858367677,None,381.46860858367677,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,15,15,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.2538740829914,386.74723395801266,383.2538740829914,384.7496510420169,NoGo,384.7444589170045,386.73779237500275,384.7444589170045,386.73779237500275,384.7444589170045,386.73779237500275,-0.048879837067209775,-0.18126272912423624,0,0,0,1.5036393332993612,3.501207125314977,386.81946425000206,None,386.81946425000206,None,386.81946425000206,None,386.7639006246793,None,386.7639006246793,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,0.0,,,,,0,16,16,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5413996250136,None,388.5413996250136,390.0370280420175,Go,390.03194229200017,None,390.03194229200017,None,390.03194229200017,None,-0.045824847250509164,-0.17209775967413443,1,0,0,1.4997165413224138,None,391.7125829170109,None,391.7125829170109,None,391.7125829170109,None,391.6542549586777,None,391.6542549586777,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,0.0,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.4353142080072,396.9209980420128,393.4353142080072,394.92916183301713,NoGo,394.92416875000345,396.9177910829894,394.92416875000345,396.9177910829894,394.92416875000345,396.9177910829894,-0.045824847250509164,-0.17209775967413443,0,0,0,1.5017447083082516,3.5085197082953528,397.01659612500225,None,397.01659612500225,None,397.01659612500225,None,396.9692465833291,None,396.9692465833291,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7458016250166,None,398.7458016250166,400.2422991670028,NoGo,400.2335967500112,402.2242717920162,400.2335967500112,402.2242717920162,400.2335967500112,402.2242717920162,-0.045824847250509164,-0.17209775967413443,0,0,0,1.5042946253088303,3.4969102913164534,402.30752208299236,None,402.30752208299236,None,402.30752208299236,None,402.251603374669,None,402.251603374669,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,0.0,0.0,,,,,0,19,19,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.9859717079962,None,403.9859717079962,405.48291058299947,Go,405.4759029580164,None,405.4759029580164,None,405.4759029580164,None,-0.045824847250509164,-0.17209775967413443,1,0,0,1.5035301662865095,None,406.262676207989,None,406.262676207989,None,406.262676207989,None,406.20464670868046,None,406.20464670868046,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,0.0,1.0,,,,,0,20,20,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.9867552079959,None,407.9867552079959,409.4977419170027,Go,409.4925819170021,None,409.4925819170021,None,409.4925819170021,None,-0.045824847250509164,-0.17209775967413443,1,0,0,1.5145340003073215,None,410.4441569999908,None,410.4441569999908,None,410.4441569999908,None,410.3970397503367,None,410.3970397503367,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,0.0,0.0,,,,,0,21,21,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.17060833299183,None,412.17060833299183,413.66642958301236,Go,413.66149204201065,None,413.66149204201065,None,413.66149204201065,None,-0.045824847250509164,-0.17209775967413443,1,0,0,1.5023617073020432,None,415.2927888749982,None,415.2927888749982,None,415.2927888749982,None,415.23192516668155,None,415.23192516668155,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,22,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.9732634999964,None,416.9732634999964,418.46785700001055,NoGo,418.4519588749972,420.44337687501684,418.4519588749972,420.44337687501684,418.4519588749972,420.44337687501684,-0.08044806517311609,-0.19042769857433808,0,0,0,1.5038989580061752,3.497333833016455,420.53986508300295,None,420.53986508300295,None,420.53986508300295,None,420.49380716632777,None,420.49380716632777,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,23,23,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2624377920001,None,422.2624377920001,423.76167025000905,NoGo,423.75378262499,425.7493581669987,423.75378262499,425.7493581669987,423.75378262499,425.7493581669987,-0.08044806517311609,-0.19042769857433808,0,0,0,1.506228750309674,3.4939439592999406,425.82582012499915,None,425.82582012499915,None,425.82582012499915,None,425.76602483366537,None,425.76602483366537,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,24,24,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5475427079946,None,427.5475427079946,429.04478945801384,NoGo,429.03615441700094,431.0444343750132,429.03615441700094,431.0444343750132,429.03615441700094,431.0444343750132,-0.08044806517311609,-0.19042769857433808,0,0,0,1.5031397083366755,3.5028050423425157,431.12253120800597,None,431.12253120800597,None,431.12253120800597,None,431.0777677083465,None,431.0777677083465,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,0.0,0.0,,,,,0,25,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.84216583298985,None,432.84216583298985,434.34027433299343,NoGo,434.3227942920057,436.31911650000256,434.3227942920057,436.31911650000256,434.3227942920057,436.31911650000256,-0.08044806517311609,-0.19042769857433808,0,0,0,1.5059619159728754,3.499329290993046,436.40608687500935,None,436.40608687500935,None,436.40608687500935,None,436.35937254134524,None,436.35937254134524,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,0.0,1.0,,,,,0,26,26,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.1410099999921,None,438.1410099999921,439.63960816699546,Go,439.6221732920094,None,439.6221732920094,None,439.6221732920094,None,-0.08044806517311609,-0.19042769857433808,1,0,0,1.50745950001874,None,440.7124081669899,None,440.7124081669899,None,440.7124081669899,None,440.65213308367333,None,440.65213308367333,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,0.0,,,,,0,27,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.44215512499795,None,442.44215512499795,443.93958137501613,Go,443.92225720800343,None,443.92225720800343,None,443.92225720800343,None,-0.08044806517311609,-0.19042769857433808,1,0,0,1.5086175000178628,None,445.6078903750167,None,445.6078903750167,None,445.6078903750167,None,445.551233083683,None,445.551233083683,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,28,28,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.3303310830088,450.81665762499324,447.3303310830088,448.8296628330136,NoGo,448.8175868749968,450.81365470800665,448.8175868749968,450.81365470800665,448.8175868749968,450.81365470800665,-0.08044806517311609,-0.1894093686354379,0,0,0,1.5084582083509304,3.5007608753512613,450.8960210829973,None,450.8960210829973,None,450.8960210829973,None,450.83864524966725,None,450.83864524966725,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,29,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.57477025000844,None,452.57477025000844,454.0708672920009,Go,454.04537062501186,None,454.04537062501186,None,454.04537062501186,None,-0.08044806517311609,-0.18839103869653767,1,0,0,1.5006871249934193,None,454.84566616700613,None,454.84566616700613,None,454.84566616700613,None,454.8014976253403,None,454.8014976253403,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,1.0,,,,,0,30,30,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5187839580176,None,456.5187839580176,458.0164809169946,Go,458.00841700000456,None,458.00841700000456,None,458.00841700000456,None,-0.08044806517311609,-0.18839103869653767,1,0,0,1.505842208309332,None,458.9728842920158,None,458.9728842920158,None,458.9728842920158,None,458.9266862913287,None,458.9266862913287,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,1.0,1.0,,,,,0,31,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.6991034169914,None,460.6991034169914,462.19044383300934,Go,462.1840919580136,None,462.1840919580136,None,462.1840919580136,None,-0.08044806517311609,-0.18839103869653767,1,0,0,1.4991182503290474,None,463.10485483301454,None,463.10485483301454,None,463.10485483301454,None,463.0465749586622,None,463.0465749586622,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,1.0,,,,,0,32,32,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.83220937501756,None,464.83220937501756,466.32603387499694,NoGo,466.31733995801187,468.31493816699367,466.31733995801187,468.31493816699367,466.31733995801187,468.31493816699367,-0.08044806517311609,-0.18839103869653767,0,0,0,1.5012147503439337,3.490333958325209,468.39105387500604,None,468.39105387500604,None,468.39105387500604,None,468.3316048336603,None,468.3316048336603,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,0.0,,,,,0,33,33,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.06221183299203,None,470.06221183299203,471.5551504580071,Go,471.5551504580071,None,471.5551504580071,None,471.5551504580071,None,-0.08044806517311609,-0.18329938900203666,1,0,0,1.5003274163173046,None,472.57036000001244,None,472.57036000001244,None,472.57036000001244,None,472.5132718336574,None,472.5132718336574,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,34,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2633999999962,None,474.2633999999962,475.7678058750171,NoGo,475.7678058750171,None,475.7678058750171,None,475.7678058750171,None,-0.08044806517311609,-0.18329938900203666,0,0,0,1.5015900823054835,3.5016784993058536,477.8345696670003,None,477.8345696670003,None,477.8345696670003,None,477.7919282083244,None,477.7919282083244,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,0.0,,,,,0,35,35,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.52044774999376,None,479.52044774999376,481.01475762500195,Go,480.9958400829928,None,480.9958400829928,None,480.9958400829928,None,-0.08044806517311609,-0.18329938900203666,1,0,0,1.505129751021741,None,482.07461737500853,None,482.07461737500853,None,482.07461737500853,None,482.0154827086701,None,482.0154827086701,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,36,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.74609220799175,None,483.74609220799175,485.240157207998,Go,485.23441162501695,None,485.23441162501695,None,485.23441162501695,None,-0.08044806517311609,-0.18329938900203666,1,0,0,1.501567208324559,None,486.35980808301247,None,486.35980808301247,None,486.35980808301247,None,486.299352583683,None,486.299352583683,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,0.0,,,,,0,37,37,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0400578750123,None,488.0400578750123,489.5356633749907,Go,489.5356633749907,None,489.5356633749907,None,489.5356633749907,None,-0.08044806517311609,-0.18329938900203666,1,0,0,1.5026030423177872,None,490.0660417920153,None,490.0660417920153,None,490.0660417920153,None,490.00918395867143,None,490.00918395867143,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,1.0,,,,,0,38,38,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.75852529201075,None,491.75852529201075,493.2470739580167,Go,493.2349122920132,None,493.2349122920132,None,493.2349122920132,None,-0.08044806517311609,-0.18329938900203666,1,0,0,1.5032033340248745,None,493.8782861669897,None,493.8782861669897,None,493.8782861669897,None,493.83041529134107,None,493.83041529134107,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,0.0,1.0,1.0,0.0,,,,,0,39,39,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.5599594170053,499.0458927919972,495.5599594170053,497.05363866701373,NoGo,497.0436734580144,499.0426589999988,497.0436734580144,499.0426589999988,497.0436734580144,499.0426589999988,-0.07331975560081466,-0.18431771894093688,0,0,0,1.5019839993328787,3.4942406243353616,499.1262984170171,None,499.1262984170171,None,499.1262984170171,None,499.0792261253305,None,499.0792261253305,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,40,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.82170975001645,None,500.82170975001645,502.3152927499905,Go,502.2970167500025,None,502.2970167500025,None,502.2970167500025,None,-0.07535641547861507,-0.17718940936863545,1,0,0,1.4999236250005197,None,503.3731119580043,None,503.3731119580043,None,503.3731119580043,None,503.31522170867925,None,503.31522170867925,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,41,41,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0504636669939,None,505.0504636669939,506.54634233299294,NoGo,506.5241746669926,508.5113792080083,506.5241746669926,508.5113792080083,506.5241746669926,508.5113792080083,-0.07128309572301425,-0.17006109979633402,0,0,0,1.499861582997255,3.4936787920014467,508.61200787499547,None,508.61200787499547,None,508.61200787499547,None,508.55782470867075,None,508.55782470867075,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,42,42,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.34191383299185,None,510.34191383299185,511.8397985830088,NoGo,511.83446383301634,None,511.83446383301634,None,511.83446383301634,None,-0.07128309572301425,-0.17006109979633402,0,0,0,1.5001492083247285,3.495321166323265,513.9050724999979,None,513.9050724999979,None,513.9050724999979,None,513.8463794996826,None,513.8463794996826,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
0.0,1.0,0.0,1.0,0.0,,,,,0,43,43,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5847930000164,None,515.5847930000164,517.0829749999975,NoGo,517.0664902080025,519.0741514170077,517.0664902080025,519.0741514170077,517.0664902080025,519.0741514170077,-0.07128309572301425,-0.17006109979633402,0,0,0,1.502778626017971,3.5028050430119038,519.1505701249989,None,519.1505701249989,None,519.1505701249989,None,519.0908180836743,None,519.0908180836743,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
1.0,0.0,0.0,0.0,1.0,,,,,0,44,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.831612000009,None,520.831612000009,522.3255394579901,Go,522.3102781670168,None,522.3102781670168,None,522.3102781670168,None,-0.07128309572301425,-0.17006109979633402,1,0,0,1.501346999022644,None,523.0728900000104,None,523.0728900000104,None,523.0728900000104,None,523.015992374658,None,523.015992374658,None,,001,2022_Apr_07_2134,goNogoTest,2021.2.3,None,
